numero_ot,portfolio,famille,groupe,site,zone,localisation,etage,salle,id_actif,actif,code_actif,numero_intervention,nom_intervention,frequence,date_debut_planifiee,date_fin_planifiee,entite,prestataire,etat,is_reopened,pourcentage,date_debut,date_fin,cout,motif_standby,date_cloture,responsable_cloture,id_responsable_cloture,date_validation,responsable_validation,id_responsable_validation,commentaire_cloture,date_reouverture,responsable_reouverture,id_responsable_rejet,commentaire_ouverture,responsable_rejet,motif_rejet,date_rejet,days_deviation_from_plan,intervention_duration_hours
19471,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 27,Circulation 4-18,91735,Ventiloconvecteur 5,VCO 5,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-24 00:59:40.000,2025-01-24 02:59:40.000,208.0,,2025-01-29 00:45:32.339,SUP-TMU-BAT- 6,140.0,,,,,,,,,,,,22.833333333333332,2.0
44248,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 6-E,,,5677,Centrale incendie  SAS EXP BAT 6,EPCI-CI-SAS EXP BAT 6,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-12 08:29:40.000,2025-01-12 12:01:40.000,367.12,,2025-01-29 12:40:26.911,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,11.145833333333334,3.533333333333333
44247,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 5-D,,,5676,Centrale incendie  SAS EXP BAT 5,EPCI-CI-SAS EXP BAT 5,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-13 12:59:40.000,2025-01-13 16:59:40.000,416.0,,2025-01-29 12:46:48.275,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,12.333333333333334,4.0
22800,equipement,Equipements climatisation ,Armoire de précision,TM1,TM01,LIO 2,,,5736,Armoire de précison 3 (Local serveur LIO 2),EC-AR 3 (Local serveur LIO 2),3061,Visite préventive Armoire de précision (Trimestre 1),T,2025-01-01 04:59:40,2025-01-16 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-17 08:59:40.000,2025-01-17 15:59:40.000,525.0,,2025-01-30 11:51:34.743,SUP-TMU-BAT- 6,140.0,,,,,,,,,,,,16.166666666666668,7.0
22804,equipement,Equipements climatisation ,Armoire de précision,TM2,TM02,LIO 3 ,,,5740,Armoire de précison  (DataCenter TM2 LIO 3),EC-AR  (DataCenter TM2 LIO 3),3061,Visite préventive Armoire de précision (Trimestre 1),T,2025-01-01 04:59:40,2025-01-16 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-12 08:59:40.000,2025-01-12 12:59:40.000,300.0,,2025-01-30 12:13:13.432,SUP-TMU-BAT- 6,140.0,,,,,,,,,,,,11.166666666666666,4.0
8524,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Ancienne gare maritime,Etage 1,Sanitaire 5,1227688,Armoire électrique 1,AEL 1,927,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-27 09:59:40.000,2025-01-27 10:09:40.000,8.84,,2025-01-30 12:22:34.916,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.208333333333332,0.16666666666666666
8551,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Ancienne gare maritime,Etage 1,81,1227611,Armoire électrique 2,AEL 2,931,Visite préventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-27 15:59:40.000,2025-01-27 16:39:40.000,34.84,,2025-01-30 12:53:23.647,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.458333333333332,0.6666666666666666
19579,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 22,4141,91790,Ventiloconvecteur 4,VCO 4,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-15 17:59:40.000,2025-01-15 18:59:40.000,52.0,,2025-01-30 13:34:04.615,sup-tmu-bat- 05,90.0,,,,,,,,,,,,14.541666666666666,1.0
19538,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 22,Circulation 4-10,91810,Ventiloconvecteur 1,VCO 1,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-16 14:59:40.000,2025-01-16 15:59:40.000,52.0,,2025-01-30 14:47:51.659,sup-tmu-bat- 05,90.0,,,,,,,,,,,,15.416666666666666,1.0
19559,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 27,Circulation 4-23,91740,Ventiloconvecteur 1,VCO 1,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-17 19:59:40.000,2025-01-17 21:00:40.000,53.04,,2025-01-30 16:51:19.908,sup-tmu-bat- 05,90.0,,,,,,,,,,,,16.625,1.0166666666666666
19560,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 27,4238,91775,Ventiloconvecteur 3,VCO 3,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-17 21:04:40.000,2025-01-17 21:59:40.000,47.84,,2025-01-30 16:52:48.225,sup-tmu-bat- 05,90.0,,,,,,,,,,,,16.67013888888889,0.9166666666666666
19507,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 27,4256,91729,Ventiloconvecteur 2,VCO 2,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-20 10:59:40.000,2025-01-20 11:59:40.000,52.0,,2025-01-30 21:32:39.943,sup-tmu-bat- 05,90.0,,,,,,,,,,,,19.25,1.0
44241,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 7-H,,,9631,Centrale détection incendie Batiment 7-H,EPCI-CDI,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-18 08:29:40.000,2025-01-18 11:59:40.000,364.0,,2025-01-31 10:58:16.474,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,17.145833333333332,3.5
19551,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 22,4141,91788,Ventiloconvecteur 2,VCO 2,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-22 00:59:40.000,2025-01-22 01:59:40.000,52.0,,2025-01-31 12:03:34.837,sup-tmu-bat- 05,90.0,,,,,,,,,,,,20.833333333333332,1.0
19562,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 27,4210,91757,Ventiloconvecteur 2,VCO 2,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-22 01:59:40.000,2025-01-22 02:59:40.000,52.0,,2025-01-31 12:04:54.063,sup-tmu-bat- 05,90.0,,,,,,,,,,,,20.875,1.0
19563,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 4,Niveau 27,4210,91758,Ventiloconvecteur 3,VCO 3,2713,Visite préventive Ventilo-convecteur  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-22 02:59:40.000,2025-01-22 03:59:40.000,52.0,,2025-01-31 12:06:11.484,sup-tmu-bat- 05,90.0,,,,,,,,,,,,20.916666666666668,1.0
18808,batiment,Equipement climatisation et VMC,Mono split ,TM1,SAS EXPORT,Batiment 8-F,RDC,Guérite 9,1226686,MSP 1,Mono split 1,2478,Visite preventive Mono split  (An 1),A,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-27 16:49:40.000,2025-01-27 16:59:40.000,8.84,,2025-01-31 14:41:50.240,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.493055555555557,0.16666666666666666
22801,equipement,Equipements climatisation ,Armoire de précision,TM1,TM01,LIO Ouest,,,5737,Armoire de précison 1 (LIO Ouest),EC-AR 1 (LIO Ouest),3061,Visite préventive Armoire de précision (Trimestre 1),T,2025-01-01 04:59:40,2025-01-16 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-15 08:59:40.000,2025-01-15 14:59:40.000,450.0,,2025-01-31 22:21:18.857,SUP-TMU-BAT- 6,140.0,,,,,,,,,,,,14.166666666666666,6.0
22803,equipement,Equipements climatisation ,Armoire de précision,TM1,TM01,LIO Ouest,,,5739,Armoire de précison 3 (LIO Ouest),EC-AR 3 (LIO Ouest),3061,Visite préventive Armoire de précision (Trimestre 1),T,2025-01-01 04:59:40,2025-01-16 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-16 15:59:40.000,2025-01-16 19:59:40.000,300.0,,2025-01-31 22:47:38.686,SUP-TMU-BAT- 6,140.0,,,,,,,,,,,,15.458333333333334,4.0
20077,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Zone Billetterie,RDC,Sanitaire F,136149,Armoire électrique 1,AEL 1,2736,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-27 09:59:40.000,2025-01-27 10:06:40.000,6.24,,2025-02-04 10:56:43.789,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.208333333333332,0.11666666666666667
20079,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Zone Billetterie,RDC,-,136106,Armoire électrique -,AEL -,2736,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-27 10:39:40.000,2025-01-27 10:49:40.000,8.84,,2025-02-04 10:58:47.916,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.23611111111111,0.16666666666666666
8647,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Douane Entree,RDC,Aubette Douane Entree 4,136115,Armoire électrique 1,AEL 1,962,Visite préventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-27 11:29:40.000,2025-01-27 11:59:40.000,26.0,,2025-02-04 15:40:16.147,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.270833333333332,0.5
8627,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Douane Entree,RDC,Aubette Douane Entree 4,136115,Armoire électrique 1,AEL 1,958,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-27 11:49:40.000,2025-01-27 11:56:40.000,6.24,,2025-02-04 15:41:12.461,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.28472222222222,0.11666666666666667
17269,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 1A,136117,Armoire électrique 1,AEL 1,2316,Visite préventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 09:59:40.000,2025-01-28 10:29:40.000,26.0,,2025-02-06 10:26:40.525,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.208333333333332,0.5
1957,equipement,Equipement Electrique,Groupe électrogène,TM1,TMPC01,TMPC,,,5583,Groupe électrogène CTI OUEST,EE-GE_CTI-OUEST,31,Visite préventive Groupe électrogène (Semaine 1),H,2025-01-01 04:59:40,2025-01-06 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-01 22:59:40.000,2025-01-06 22:59:40.000,8000.64,,2025-01-20 09:28:11.040,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.75,120.0
17283,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 6B,136128,Armoire électrique 1,AEL 1,2316,Visite préventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 15:59:40.000,2025-01-28 16:29:40.000,26.0,,2025-02-06 12:43:45.651,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.458333333333332,0.5
17190,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 6B,136128,Armoire électrique 1,AEL 1,2304,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-28 15:59:40.000,2025-01-28 16:06:40.000,6.24,,2025-02-06 12:44:29.679,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.458333333333332,0.11666666666666667
17285,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 7B,136130,Armoire électrique 1,AEL 1,2316,Visite préventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 16:29:40.000,2025-01-28 16:59:40.000,26.0,,2025-02-06 12:52:47.327,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.479166666666668,0.5
17192,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 7B,136130,Armoire électrique 1,AEL 1,2304,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-28 16:29:40.000,2025-01-28 16:37:40.000,6.76,,2025-02-06 12:53:31.848,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.479166666666668,0.13333333333333333
19283,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Replis Douane,RDC,9,136107,Armoire électrique 1,AEL 1,2628,Visite preventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 11:59:40.000,2025-01-28 12:29:40.000,26.0,,2025-02-06 13:01:43.470,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.291666666666668,0.5
19279,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Replis Douane,RDC,9,136107,Armoire électrique 1,AEL 1,2624,Visite preventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-28 10:19:40.000,2025-01-28 10:27:40.000,6.76,,2025-02-06 13:02:40.500,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.22222222222222,0.13333333333333333
18898,batiment,Equipement électrique,Armoire électrique ,PPR,GATE3,Bureaux De Fondation,RDC,12,136108,Armoire électrique 1,AEL 1,2520,Visite preventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 11:29:40.000,2025-01-28 11:39:40.000,8.84,,2025-02-06 13:13:59.604,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.270833333333332,0.16666666666666666
19049,batiment,Equipement  de levage,Ascenseur ,TM1,TMPC01,Gare Maritime TMPC,Niveau11,Espace d'attent,176454,Ascenseur 1,ASC 1,2559,Visite préventive Ascenseur  (Mois 1),M,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-01 07:59:40.000,2025-01-01 08:59:40.000,104.0,,2025-02-07 09:31:46.205,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,0.125,1.0
18874,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Batiment quai 1,RDC,Local technique 2,1231421,Armoire électrique 1,AEL 1,2501,Visite préventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 10:59:40.000,2025-01-28 11:39:40.000,34.84,,2025-02-07 10:10:14.869,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.25,0.6666666666666666
18854,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Batiment quai 1,RDC,Local technique 2,1231421,Armoire électrique 1,AEL 1,2497,Visite préventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-27 11:19:40.000,2025-01-27 11:29:40.000,8.84,,2025-02-07 10:11:15.690,sup-tmu-bat- 05,90.0,,,,,,,,,,,,26.26388888888889,0.16666666666666666
19003,batiment,Equipement  de levage,Ascenseur ,PPR,PPR01,Flemingo,RDC,Open space 1,173598,Ascenseur 3,ASC 3,2547,Visite préventive Ascenseur  (Mois 1),M,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-01 09:59:40.000,2025-01-01 10:59:40.000,104.0,,2025-02-07 09:25:30.075,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,0.20833333333333334,1.0
18984,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Flemingo,RDC,Local technique 1,1232706,Armoire électrique 4,AEL 4,2545,Visite preventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-30 13:59:40.000,2025-01-30 14:54:40.000,47.84,,2025-02-07 13:15:14.634,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.375,0.9166666666666666
18944,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Flemingo,RDC,Local technique 1,1232706,Armoire électrique 4,AEL 4,2541,Visite preventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-30 14:19:40.000,2025-01-30 14:27:40.000,6.76,,2025-02-07 13:16:09.784,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.38888888888889,0.13333333333333333
18985,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Flemingo,RDC,Local technique 1,1232707,Armoire électrique 5,AEL 5,2545,Visite preventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-30 14:59:40.000,2025-01-30 15:54:40.000,47.84,,2025-02-07 13:17:58.944,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.416666666666668,0.9166666666666666
18987,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Flemingo,RDC,Local technique 2,1232712,Armoire électrique 2,AEL 2,2545,Visite preventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-30 17:59:40.000,2025-01-30 18:49:40.000,43.16,,2025-02-07 13:23:34.017,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.541666666666668,0.8333333333333334
18988,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Flemingo,RDC,Local technique 2,1232713,Armoire électrique 3,AEL 3,2545,Visite preventive Armoire électrique  (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-30 18:59:40.000,2025-01-30 19:59:40.000,52.0,,2025-02-07 13:26:17.755,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.583333333333332,1.0
18948,batiment,Equipement électrique,Armoire électrique ,PPR,PPR01,Flemingo,RDC,Local technique 2,1232713,Armoire électrique 3,AEL 3,2541,Visite preventive Armoire électrique  (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,66.67,2025-01-30 19:19:40.000,2025-01-30 19:27:40.000,6.76,,2025-02-07 13:27:14.561,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.59722222222222,0.13333333333333333
1958,equipement,Equipement Electrique,Groupe électrogène,TM1,TMPC01,TMPC,,,5584,Groupe électrogène CTI EST,EE-GE_CTI-EST,31,Visite préventive Groupe électrogène (Semaine 1),H,2025-01-01 04:59:40,2025-01-06 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-01 22:59:40.000,2025-01-06 22:59:40.000,8000.64,,2025-01-20 09:28:48.028,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.75,120.0
19458,batiment,Equipement climatisation et VMC,Pompe à chaleur,TM1,TMPC01,Secteur 4,Toit,Circulation 4-22,88581,Pompe à chaleur ,PAC ,2709,Visite préventive Pompe à chaleur (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-28 13:59:40.000,2025-01-28 16:19:40.000,121.16,,2025-02-07 16:47:20.663,sup-tmu-bat- 05,90.0,,,,,,,,,,,,27.375,2.3333333333333335
8850,batiment,Equipement climatisation et VMC,Pompe à chaleur,TM1,SAS IMPORT,Batiment douane sortie vide,Toit,Local unité extérieure,1238939,Pompe à chaleur 1,PAC 1,1011,Visite préventive Pompe à chaleur (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,0.0,2025-01-25 09:59:40.000,2025-01-25 10:19:40.000,17.16,,2025-02-07 16:51:07.733,sup-tmu-bat- 05,90.0,,,,,,,,,,,,24.208333333333332,0.3333333333333333
8830,batiment,Equipement climatisation et VMC,Pompe à chaleur,TM1,SAS IMPORT,Batiment douane sortie plein,Toit,Local unité extérieure,1239975,Pompe à chaleur 1,PAC 1,991,Visite préventive Pompe à chaleur (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,0.0,2025-01-25 09:59:40.000,2025-01-25 10:19:40.000,17.16,,2025-02-07 16:53:21.545,sup-tmu-bat- 05,90.0,,,,,,,,,,,,24.208333333333332,0.3333333333333333
20016,batiment,Equipement climatisation et VMC,Pompe à chaleur,TM1,TMPC01,Secteur 6,Toit,6221,88585,Pompe à chaleur ,PAC ,2723,Visite préventive Pompe à chaleur (Trimestre 1),T,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,13.16,2025-01-30 09:59:40.000,2025-01-30 11:59:40.000,104.0,,2025-02-07 21:50:26.388,sup-tmu-bat- 05,90.0,,,,,,,,,,,,29.208333333333332,2.0
1959,equipement,Equipement Electrique,Groupe électrogène,PPR,PPR01,PPR1,,,5585,Groupe électrogène PPR1,EE-GE_PPR1,31,Visite préventive Groupe électrogène (Semaine 1),H,2025-01-01 04:59:40,2025-01-06 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-01 22:59:40.000,2025-01-06 22:59:40.000,8000.64,,2025-01-20 09:29:22.087,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.75,120.0
64292,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 2-B,,,5674,Centrale incendie  SAS EXP BAT 2,EPCI-CI-SAS EXP BAT 2,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-03 08:29:40.000,2025-01-03 11:59:40.000,364.0,,2025-03-03 09:45:45.752,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,2.1458333333333335,3.5
64293,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 3-C,,,5675,Centrale incendie  SAS EXP BAT 3,EPCI-CI-SAS EXP BAT 3,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-04 12:59:40.000,2025-01-04 16:29:40.000,364.0,,2025-03-03 09:51:26.925,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,3.3333333333333335,3.5
64290,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 1-A,,,5673,Centrale incendie  SAS EXP BAT 1,EPCI-CI-SAS EXP BAT 1,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-05 08:29:40.000,2025-01-05 11:59:40.000,364.0,,2025-03-03 10:01:07.808,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,4.145833333333333,3.5
64291,equipement,Equipement de protection contre incendie,Centrale de détection d'incendie,TM1,SAS EXPORT,Batiment 1-A,,,5673,Centrale incendie  SAS EXP BAT 1,EPCI-CI-SAS EXP BAT 1,5578,Visite préventive Centrale de détection d'incendie (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-05 08:29:40.000,2025-01-05 11:59:40.000,364.0,,2025-03-03 10:02:13.515,SUP-TMU-EQ- 07,126.0,,,,,,,,,,,,4.145833333333333,3.5
1953,equipement,Equipement Electrique,Groupe électrogène,TM1,ZEXT01,Parking extérieur,,,9111,Groupe électrogène parking de saisie,EE-GE-Parking de saisie,31,Visite préventive Groupe électrogène (Semaine 1),H,2025-01-01 04:59:40,2025-01-06 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-01-01 22:59:40.000,2025-01-06 22:59:40.000,8000.64,,2025-01-20 09:25:36.241,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.75,120.0
49103,infrastructure,Voies de circulation,Panneaux de signalisation,PPR,PPR01,PPR,,,42734,LO,LO,5776,visite préventive Panneaux de signalisation (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,NZALA,Réalisé,Non,100.0,2025-01-03 10:59:40.000,2025-01-03 11:59:40.000,155.37,,2025-04-17 15:52:06.153,sup-nzala- 01,81.0,,,,,,,,,,,,2.25,1.0
49104,infrastructure,Voies de circulation,Panneaux de signalisation,PPR,PPR01,PPR,,,42735,LO,LO,5776,visite préventive Panneaux de signalisation (Semestre 1),S,2025-01-01 04:59:40,2025-01-21 00:59:40,TMPA,NZALA,Réalisé,Non,100.0,2025-01-03 11:59:40.000,2025-01-03 12:59:40.000,155.37,,2025-04-17 15:52:40.336,sup-nzala- 01,81.0,,,,,,,,,,,,2.2916666666666665,1.0
